,SIZE,SEXA,SSJB1WK,SPAGEX,SPLVTG,PPLVTG,MMLVTG,CCNUMTTL,CC01SEX,CC01AGE,SZFFOTHR,SZFFONLY,SZFFTTL,FFHEAD,SZFFOUT,INCSELF,INCSP,INCPEN,INCUEB,INCIRR,INCRENT,SZINCOMA,XNUMSISE,XNUMBROY,XSSNBROY,XSSNSISY,TP5LOC15,PPJBXX15,PPJBSZ15,MMJBTP15,XXLSTSCH,SSLSTSCH,PPLSTSCH,DOLSTSCH,XSPSCH
3748,2,1,1,42,1,3,1,2,2,14,0,4,5,1,0,0,1,1,1,1,1,4,0,0,0,2,2,2,3,1,3,2,3,1,2
3749,1,2,1,62,1,2,2,0,0,0,0,1,2,2,0,0,1,1,1,1,1,0,0,1,0,1,1,2,1,1,2,3,3,1,2
3750,1,1,0,0,0,3,1,0,0,0,0,1,2,1,0,0,1,0,1,1,1,4,0,1,0,0,1,2,0,1,3,0,0,1,2
3751,3,1,3,35,1,3,1,1,2,10,0,3,4,1,0,0,1,1,1,1,1,4,0,1,0,1,2,2,3,2,2,2,2,1,2
3752,1,1,3,41,1,2,2,2,1,12,0,3,4,1,0,0,1,1,1,1,1,5,1,0,0,0,1,2,6,1,3,3,3,1,2
3753,3,2,1,46,1,3,2,2,2,13,1,4,5,2,0,0,1,1,1,1,1,2,1,0,0,0,2,1,5,1,3,3,2,1,2
3754,3,2,1,45,1,3,2,3,2,18,0,4,5,2,0,0,1,1,1,1,1,2,2,0,0,0,2,2,3,2,2,2,2,1,2
3755,2,1,1,42,1,3,2,2,1,18,0,3,4,1,0,0,1,1,1,1,1,4,0,3,2,0,2,2,2,1,2,2,0,2,2
3756,4,1,1,40,1,3,3,2,1,14,0,3,4,1,0,0,1,1,1,1,1,4,1,0,1,0,3,2,6,1,3,3,3,1,2
3757,3,1,1,38,1,2,2,0,0,0,0,1,2,1,0,0,1,1,1,1,1,4,0,0,0,0,1,2,3,2,2,3,2,1,2
3758,2,1,3,36,1,2,2,1,2,12,0,2,3,1,0,0,1,1,1,1,1,5,0,0,1,0,3,2,3,4,3,2,2,2,2
3759,2,2,1,46,1,2,3,1,1,7,0,2,3,2,0,1,1,1,1,1,1,0,0,0,0,0,2,2,2,4,2,3,2,1,2
3760,3,2,1,62,1,2,2,2,1,18,1,4,5,2,0,1,1,0,1,1,1,1,0,1,0,0,4,2,2,4,2,2,2,1,2
3761,2,1,0,0,0,1,1,0,0,0,1,3,4,4,0,0,1,0,0,1,1,2,0,1,0,0,1,2,5,1,3,0,3,1,2
3762,3,1,1,37,1,1,1,2,2,8,0,5,6,1,0,0,1,1,1,1,1,5,1,0,0,1,2,2,5,3,2,2,2,1,2
3763,2,2,1,45,1,1,1,2,2,12,1,6,7,2,0,0,1,1,1,1,1,2,0,1,0,0,2,2,3,1,3,3,2,1,2
3764,1,2,1,41,1,2,2,1,2,4,0,2,3,1,0,0,1,1,1,1,1,2,0,0,1,0,2,2,5,1,3,2,0,1,2
3765,2,1,1,41,1,2,2,2,2,12,0,3,4,1,0,0,1,1,1,1,1,4,0,0,0,0,2,2,4,3,3,3,2,1,2
3766,1,2,1,42,1,2,2,4,2,13,0,5,6,1,0,0,1,1,1,1,1,0,0,1,0,0,1,2,5,3,3,3,3,1,2
3767,1,1,3,33,1,2,2,1,1,1,0,2,3,1,0,0,1,1,1,1,1,5,0,1,0,0,1,1,3,1,3,3,3,1,2
3768,4,1,0,0,0,3,1,0,0,0,0,1,2,1,0,0,1,1,1,1,1,4,0,2,0,0,3,2,4,2,2,0,2,1,2
3769,2,1,3,38,1,2,2,3,1,9,0,4,5,1,0,0,1,1,1,1,1,5,0,0,0,2,2,2,1,1,3,2,2,1,2
3770,3,1,3,32,1,2,2,2,2,5,0,3,4,1,0,0,1,1,1,1,1,5,0,0,1,1,2,2,4,1,3,3,3,1,2
3771,3,1,0,0,0,3,1,0,0,0,1,2,3,4,0,0,1,1,1,1,1,0,0,0,0,0,2,0,0,4,2,0,1,1,2
3772,2,1,3,38,1,2,2,1,1,12,0,2,3,1,0,0,1,1,1,1,1,4,1,0,0,0,2,2,6,3,3,3,2,1,2
3773,2,2,1,39,1,3,2,2,2,12,0,3,4,2,0,1,1,1,1,1,1,2,0,1,0,1,3,2,3,2,2,3,2,1,2
3774,3,2,1,51,1,3,2,0,0,0,0,1,2,2,0,0,1,1,1,1,1,2,0,2,0,0,1,2,2,4,3,3,2,1,2
3775,2,2,3,41,1,2,2,0,0,0,0,1,2,2,0,1,1,1,1,1,1,0,0,0,2,0,2,2,0,3,2,2,3,1,1
3776,2,1,0,0,0,1,1,0,0,0,0,2,3,4,0,0,1,1,1,1,1,4,1,0,0,0,2,2,5,1,3,0,2,1,2
3777,3,2,1,45,1,2,2,0,0,0,0,1,2,2,0,0,1,1,1,1,1,4,0,0,1,0,3,2,5,1,3,3,2,1,2
3778,2,2,0,0,0,1,1,0,0,0,0,2,3,4,0,0,1,0,1,1,1,4,0,0,0,0,2,2,5,1,3,0,2,1,2
3779,1,2,1,39,1,3,2,0,0,0,0,1,2,2,0,1,1,1,1,1,1,1,0,0,1,0,2,2,6,1,3,3,2,1,2
3780,2,2,1,38,1,2,2,3,2,9,0,4,5,2,0,1,1,1,1,1,1,0,1,0,1,1,2,2,5,2,3,2,2,1,2
3781,1,2,0,0,0,1,1,0,0,0,2,4,5,4,0,1,1,1,1,1,1,1,0,1,0,0,2,2,2,4,3,0,3,1,1
3782,2,1,0,0,0,1,1,0,0,0,0,2,3,4,1,0,1,1,1,1,1,4,0,1,0,0,2,2,0,2,2,0,2,1,1
3783,2,2,1,46,1,2,2,0,0,0,0,1,2,2,0,1,1,1,1,1,1,1,0,2,0,0,2,2,4,1,2,2,2,1,2
3784,1,1,3,36,1,2,2,4,1,10,0,5,6,1,0,0,1,1,1,1,1,4,0,1,1,1,2,2,6,1,3,2,2,1,2
3785,3,2,1,35,1,2,2,4,1,16,0,5,6,2,0,1,1,1,1,1,1,2,0,0,0,1,3,2,3,2,2,2,2,1,1
3786,3,1,3,35,1,2,2,2,1,5,0,3,4,1,0,0,1,1,1,1,1,4,1,0,0,0,2,2,2,4,3,3,2,1,2
3787,1,2,1,34,1,2,2,3,2,11,0,4,5,2,0,1,1,1,1,1,1,1,1,0,1,0,2,2,4,1,3,2,2,1,2
3788,1,2,0,0,0,1,1,0,0,0,0,2,3,4,0,0,1,1,1,1,1,4,0,0,0,0,1,2,3,1,3,0,3,1,2
3789,2,1,0,0,0,2,2,0,0,0,1,1,2,4,1,0,1,1,1,1,1,3,1,1,0,0,2,2,2,4,2,0,2,1,2
3790,4,2,1,33,1,2,2,2,2,4,0,3,4,2,0,0,1,1,1,1,1,2,0,0,0,2,3,2,3,4,2,3,2,1,2
3791,4,1,0,0,0,1,1,0,0,0,2,4,5,4,0,0,1,0,1,1,1,4,0,2,0,0,3,2,0,1,2,0,2,1,2
3792,2,2,0,0,0,1,1,0,0,0,1,3,4,4,0,0,1,1,1,1,1,4,1,0,0,0,2,2,5,2,3,0,2,1,2
3793,3,1,3,33,1,2,2,2,1,4,0,3,4,1,0,0,1,1,1,1,1,5,1,1,0,0,2,2,2,4,3,2,3,1,2
3794,2,2,1,34,1,2,2,1,2,4,0,2,3,2,0,1,1,1,1,1,1,2,1,0,0,0,2,2,2,4,2,2,3,1,2
3795,3,1,1,29,1,3,2,4,1,8,0,5,6,1,0,0,1,1,1,1,1,4,0,0,0,0,3,0,0,3,2,2,2,1,2
3796,3,1,0,0,0,1,1,0,0,0,0,2,3,4,0,0,1,0,1,1,1,4,1,0,0,0,2,1,5,2,3,0,3,1,2
3797,2,2,1,31,1,2,2,2,2,2,0,3,4,2,0,0,1,1,1,1,1,1,0,0,1,1,3,2,2,4,3,3,3,1,2
3798,2,2,1,27,1,2,2,1,2,1,0,2,3,2,0,1,1,1,1,1,1,1,0,0,0,0,3,2,0,3,2,2,0,1,2
3799,3,2,0,0,0,1,1,0,0,0,1,3,4,4,0,0,1,1,1,1,1,0,0,1,0,0,1,2,0,1,3,0,2,1,2
3800,4,1,0,0,0,1,1,0,0,0,1,3,4,4,0,0,1,1,1,1,1,4,1,1,0,0,3,2,4,2,3,0,3,1,2
3801,2,2,0,0,0,2,1,0,0,0,3,4,5,4,1,1,1,1,1,1,1,2,0,0,0,0,2,2,0,3,3,0,3,3,2
3802,1,2,0,0,0,1,1,0,0,0,3,5,6,4,0,0,1,1,1,1,1,1,1,0,0,0,2,2,1,2,3,0,3,1,2
3803,2,1,0,0,0,3,1,0,0,0,0,1,2,4,1,1,1,1,1,1,1,0,0,1,0,0,2,2,6,3,3,0,3,3,1
3804,3,2,0,0,0,1,1,0,0,0,1,3,4,4,1,0,1,1,1,1,1,2,1,0,0,0,3,2,2,1,2,0,2,1,1
3805,2,1,0,0,0,1,1,0,0,0,0,2,3,4,1,0,1,1,1,1,1,2,0,0,0,0,2,2,4,1,3,0,3,3,2
3806,2,1,3,80,1,3,3,1,1,51,0,1,2,1,0,1,1,0,1,1,1,0,0,0,1,2,2,0,0,4,2,2,0,1,2
3807,3,2,3,82,1,3,3,1,2,51,1,3,4,2,1,1,1,0,1,1,1,3,1,0,2,1,1,2,3,1,3,3,1,1,2
3808,3,1,0,0,0,3,3,1,2,40,0,0,1,1,0,1,1,0,1,1,1,2,3,0,1,0,4,2,2,1,2,2,0,1,2
3809,3,2,3,78,1,3,3,1,1,52,0,1,2,2,0,1,1,0,1,1,1,2,1,1,0,2,3,2,2,4,2,3,1,1,2
3810,4,2,0,0,0,3,1,0,0,0,0,1,2,1,0,1,1,0,1,1,1,3,0,0,1,0,1,2,5,1,2,3,2,1,2
3811,2,1,1,68,1,3,3,2,2,38,0,1,2,1,0,1,1,0,1,1,1,4,3,0,1,0,2,2,1,1,3,3,1,1,2
3812,3,1,3,66,1,3,3,3,1,42,0,1,2,1,0,0,1,0,1,1,1,5,0,2,3,0,4,2,4,4,2,2,2,1,2
3813,4,1,3,68,1,3,3,3,2,44,0,1,2,1,0,1,1,0,1,1,1,4,0,1,0,0,3,2,2,1,3,2,1,1,2
3814,3,2,3,70,1,3,3,3,1,46,0,1,2,2,0,0,1,1,1,1,1,2,1,1,3,0,4,0,0,4,2,2,1,1,1
3815,3,1,3,66,1,3,3,2,1,43,0,1,2,1,0,1,1,0,1,1,1,4,0,0,1,1,2,2,0,4,3,3,0,1,0
3816,2,2,3,79,1,3,2,2,1,46,0,1,2,2,0,1,1,0,1,1,1,2,0,2,0,0,1,2,2,4,3,3,2,1,2
3817,3,1,1,59,1,3,3,2,1,34,0,1,2,1,0,1,1,0,1,1,1,4,1,0,0,0,2,0,0,0,2,2,0,1,2
3818,3,2,3,71,1,3,3,2,2,40,0,2,3,2,0,1,1,0,1,1,1,2,1,0,0,0,2,0,0,4,2,2,0,1,2
3819,4,2,3,68,1,3,3,2,1,44,4,6,7,2,0,1,1,0,1,1,1,2,0,1,1,1,3,2,5,1,2,2,0,1,2
3820,3,2,3,73,1,3,3,2,1,42,0,1,2,2,0,1,1,0,1,1,1,2,0,0,0,0,2,2,2,4,2,2,1,1,2
3821,3,1,1,65,1,3,3,2,2,40,0,2,3,1,0,0,1,0,1,1,1,4,0,2,1,0,3,2,3,1,2,2,2,1,2
3822,3,1,3,67,1,3,3,2,2,41,0,1,2,1,0,0,1,0,1,1,1,3,0,1,1,1,3,2,2,1,2,2,1,1,2
3823,2,2,3,67,1,3,3,3,1,40,0,1,2,2,0,1,1,0,1,1,1,0,1,1,0,1,2,2,0,3,2,2,3,1,2
3824,3,1,3,68,1,3,3,3,2,40,0,1,2,1,0,0,1,1,1,1,1,4,0,2,0,0,3,2,2,4,2,2,1,1,2
3825,3,1,3,61,1,3,3,2,1,35,0,1,2,1,0,0,1,0,1,1,1,4,1,0,3,0,1,2,2,4,2,2,1,1,2
3826,3,2,1,63,1,3,2,2,2,33,0,1,2,2,0,1,1,0,1,1,1,3,0,1,0,0,3,2,2,1,2,2,2,1,2
3827,2,2,3,63,1,3,3,3,1,33,0,2,3,2,0,1,1,0,1,1,1,2,4,0,1,1,4,0,0,1,2,2,2,1,2
3828,4,2,1,60,1,3,2,2,1,36,0,2,3,2,0,0,1,1,1,1,1,4,0,2,0,0,3,2,1,4,2,2,0,1,1
3829,4,1,1,52,1,3,1,3,2,25,0,5,6,1,0,0,1,1,1,1,1,0,0,0,0,0,4,2,0,2,2,2,1,1,2
3830,3,2,1,59,1,2,3,3,1,37,0,2,3,4,0,0,1,1,1,1,1,0,1,0,0,1,2,2,2,4,2,2,2,2,0
3831,3,2,0,0,0,1,3,2,1,28,3,6,7,4,0,0,1,1,1,1,1,2,0,0,0,0,3,2,6,4,3,0,2,1,2
3832,3,1,1,47,1,3,1,2,2,17,0,4,5,1,0,0,1,1,1,1,1,5,3,0,0,0,2,2,1,1,3,3,0,1,2
3833,4,1,1,54,1,3,1,2,1,0,0,4,5,1,0,0,1,1,1,1,1,5,2,0,0,0,1,2,5,3,3,3,3,1,2
3834,3,2,1,52,1,3,3,2,1,26,0,1,2,2,2,1,1,1,1,1,1,0,1,0,0,0,1,2,0,1,3,3,0,1,0
3835,3,2,0,0,0,1,1,0,0,0,1,3,4,4,0,1,1,0,1,1,1,1,0,0,0,0,3,2,2,1,2,0,2,1,2
3836,3,1,3,53,1,3,1,3,2,25,0,5,6,1,0,0,1,1,1,1,1,5,1,0,0,1,2,2,5,1,3,3,0,1,2
3837,3,2,1,57,2,0,3,1,2,22,0,1,2,2,1,0,1,1,1,1,1,3,0,0,0,1,3,2,5,0,3,3,0,1,2
3838,3,1,1,48,1,3,3,2,1,21,0,3,4,1,0,0,1,1,1,1,1,5,0,0,1,0,2,2,6,1,3,3,2,1,2
3839,3,1,1,48,2,3,2,3,2,24,0,0,1,1,1,0,1,1,1,1,1,4,0,0,0,0,1,2,2,1,3,3,2,1,2
3840,3,2,1,49,1,2,2,1,1,12,0,2,3,2,0,1,1,1,1,1,1,0,0,1,2,0,2,2,0,0,3,3,0,1,0
3841,4,2,1,48,1,3,2,3,1,21,0,4,5,1,0,1,1,1,1,1,1,0,0,1,0,0,3,2,2,4,2,3,2,1,1
3842,3,2,0,0,0,1,3,1,1,13,4,6,7,1,0,0,1,1,1,1,1,3,1,0,0,0,2,2,1,4,2,0,2,1,1
3843,2,2,1,42,1,2,2,2,2,11,0,3,4,2,0,1,1,1,1,1,1,0,0,1,0,0,1,2,0,1,3,3,3,1,2
3844,3,2,1,37,1,2,2,1,2,10,0,2,3,2,0,1,1,1,1,1,1,0,0,1,0,0,4,2,2,4,3,3,2,1,2
3845,3,2,1,37,1,2,2,1,2,5,0,2,3,2,0,1,1,1,1,1,1,1,0,1,0,0,2,2,3,2,3,3,3,1,2
3846,3,2,1,43,1,2,2,1,2,14,0,2,3,2,0,0,1,1,1,1,1,0,0,1,0,0,2,2,4,3,2,3,2,1,1
3847,4,2,1,39,1,2,2,2,2,10,0,3,4,2,0,1,1,1,1,1,1,3,0,1,1,0,1,2,2,1,3,3,2,1,2
3848,3,1,3,36,1,2,2,2,2,7,0,3,4,1,0,0,1,1,1,1,1,4,1,0,1,2,2,2,4,3,3,3,3,1,2
3849,4,2,1,33,1,2,2,2,1,10,2,5,6,2,0,0,1,1,1,1,1,4,1,0,0,0,4,2,3,2,2,2,2,1,1
3850,3,1,0,0,0,1,1,0,0,0,0,2,3,4,1,0,1,0,1,1,1,4,0,1,0,0,3,2,2,1,2,0,3,1,1
3851,3,2,1,35,1,2,2,2,1,10,0,3,4,2,0,0,1,1,1,1,1,2,2,1,0,0,2,1,4,2,3,3,3,1,2
3852,4,2,1,31,1,2,2,0,0,0,0,1,2,2,0,0,1,1,1,1,1,2,0,0,0,0,2,2,5,2,3,2,2,1,2
3853,3,2,1,32,1,2,2,1,1,12,0,2,3,2,0,1,1,1,1,1,1,3,1,1,0,0,3,2,2,4,2,2,2,1,2
3854,4,2,0,0,0,1,1,0,0,0,1,3,4,4,1,0,1,1,1,1,1,1,0,2,0,0,3,2,2,4,2,0,2,1,2
3855,3,2,0,0,0,2,1,0,0,0,3,4,5,4,0,0,1,0,1,1,1,3,0,0,0,0,2,1,5,1,3,0,2,1,2
3856,4,2,0,0,0,1,3,0,0,0,1,2,3,4,0,0,1,1,1,1,1,3,0,0,0,0,3,2,4,4,2,0,2,1,1
3857,3,1,0,0,0,2,3,0,0,0,0,0,1,1,0,0,1,1,1,1,1,4,0,0,0,0,3,2,6,3,2,0,3,1,1
3858,3,2,0,0,0,1,1,0,0,0,0,2,3,4,0,0,1,1,1,1,1,3,1,0,0,0,3,2,3,1,3,0,3,1,2
3859,3,1,3,80,1,3,3,2,1,57,3,5,6,4,0,1,1,0,1,1,1,4,0,0,2,1,2,2,1,4,1,2,1,1,1
3860,3,2,0,0,0,3,3,2,1,62,1,2,3,4,0,0,1,0,1,1,1,2,3,0,0,0,4,2,2,4,2,2,2,1,2
3861,4,1,3,72,1,3,3,3,1,50,0,1,2,1,0,1,1,0,1,1,1,4,0,1,3,0,3,2,2,4,2,2,1,1,2
3862,3,2,0,0,0,3,3,2,1,55,1,2,3,4,2,1,1,1,1,1,1,2,0,3,0,1,4,2,6,1,1,2,1,1,2
3863,3,1,1,75,1,3,3,3,1,52,3,5,6,1,0,0,1,1,1,1,1,4,0,2,3,3,3,2,2,1,2,2,2,1,2
3864,3,1,3,70,1,3,3,3,2,46,1,3,4,1,0,0,1,0,1,1,1,4,3,0,2,0,4,2,2,4,2,2,1,1,2
3865,2,1,3,77,1,3,2,0,0,0,0,1,2,1,0,0,1,1,1,1,1,3,0,4,1,0,3,2,2,4,3,2,1,1,2
3866,3,2,3,77,1,3,3,3,2,52,3,5,6,2,0,1,1,0,1,1,1,2,0,0,0,0,4,0,0,4,2,1,1,1,1
3867,4,1,1,70,1,3,3,0,0,0,0,1,2,1,0,0,1,0,1,1,1,5,0,0,0,0,3,2,6,1,2,2,2,1,2
3868,3,1,3,65,1,3,3,3,1,41,0,1,2,1,0,0,1,0,1,1,1,3,1,1,2,1,4,2,1,4,2,2,1,1,2
3869,2,1,3,60,1,3,3,2,1,36,0,1,2,1,0,1,1,0,1,1,1,5,2,0,1,0,1,2,6,1,3,3,0,1,2
3870,2,2,0,0,0,3,3,1,2,36,2,3,4,1,0,0,1,1,1,1,1,3,1,0,0,0,3,0,0,2,2,0,0,1,2
3871,3,1,1,59,1,3,3,3,2,37,0,1,2,1,2,1,1,0,1,1,1,4,0,1,0,0,3,2,1,4,2,2,1,1,2
3872,2,2,3,65,1,3,3,2,1,34,0,3,4,2,0,1,1,1,1,1,1,3,0,1,2,0,0,0,0,3,2,2,0,1,2
3873,2,2,0,0,0,3,3,0,0,0,0,0,1,1,0,0,1,1,1,1,1,2,0,0,0,0,3,2,1,1,2,0,1,1,1
3874,2,1,1,63,1,3,3,3,2,35,0,1,2,1,1,0,1,1,1,1,1,3,0,0,0,0,4,2,2,4,2,3,1,1,2
3875,2,2,0,0,0,3,3,0,0,0,2,2,3,4,0,1,1,0,1,1,1,2,1,0,0,0,3,2,1,1,2,0,1,1,2
3876,3,1,1,55,1,3,2,2,1,33,0,2,3,1,1,0,1,1,1,1,1,3,1,0,1,0,3,2,2,4,2,2,1,1,2
3877,3,2,1,70,1,3,2,2,2,41,0,2,3,2,1,0,1,0,1,1,1,0,0,1,0,0,3,2,2,4,2,2,1,1,2
3878,4,1,1,53,1,2,2,2,2,27,0,3,4,1,0,0,1,1,1,1,1,5,1,0,1,1,3,2,2,4,2,2,2,1,2
3879,3,2,1,60,1,3,2,2,2,35,1,2,3,2,0,0,1,1,1,1,1,0,1,1,0,1,4,2,2,4,2,2,1,1,2
3880,2,2,3,64,1,3,2,2,1,34,0,1,2,2,0,1,1,0,1,1,1,1,1,0,0,0,4,0,0,2,0,2,2,1,1
3881,3,2,1,61,1,3,1,3,2,0,0,4,5,2,0,0,1,1,1,1,1,2,1,0,0,0,4,2,2,4,2,2,1,1,2
3882,2,2,1,59,1,3,2,2,2,30,0,1,2,2,0,0,1,1,1,1,1,2,0,0,1,0,4,2,2,1,2,2,1,1,1
3883,3,2,1,52,1,3,3,2,2,30,2,4,5,2,0,0,1,0,1,1,1,3,0,1,1,0,3,2,1,2,2,2,2,1,2
3884,3,1,1,51,1,3,1,3,1,23,0,3,4,1,2,0,1,0,1,1,1,4,0,0,0,1,4,2,5,1,3,3,1,1,2
3885,4,2,1,57,1,3,3,4,1,22,0,4,5,2,1,1,1,1,1,1,1,1,2,0,0,0,3,2,3,3,3,3,2,1,2
3886,3,2,1,56,1,2,2,3,2,28,1,3,4,2,2,0,1,0,1,1,1,2,0,0,0,0,3,2,0,3,3,2,1,1,2
3887,2,1,1,50,1,3,1,4,1,25,0,4,5,1,0,0,1,1,1,1,1,4,1,0,0,1,4,2,5,1,3,3,3,1,2
3888,3,1,1,46,1,3,1,2,1,19,0,3,4,1,1,0,1,1,1,1,1,4,1,0,0,0,4,2,2,4,3,3,2,1,2
3889,2,2,1,47,1,2,2,2,1,24,0,2,3,2,0,1,1,1,1,1,1,3,2,0,1,0,2,2,3,2,2,2,1,1,2
3890,4,1,1,44,1,2,2,2,1,16,0,3,4,1,0,0,1,1,1,1,1,3,0,0,0,0,3,2,2,2,2,2,2,1,2
3891,3,2,1,51,1,3,2,3,1,24,1,4,5,2,1,1,1,1,1,1,1,1,0,0,0,0,2,2,2,4,2,3,1,1,2
3892,2,1,3,41,1,2,2,1,2,12,0,2,3,1,0,0,1,1,1,1,1,5,1,0,1,1,2,2,3,1,3,3,0,1,2
3893,3,2,0,0,0,3,1,0,0,0,0,1,2,4,0,0,1,1,1,1,1,3,1,1,0,0,3,2,2,4,3,0,2,1,2
3894,2,2,1,46,1,2,2,2,2,5,0,3,4,2,0,1,1,1,1,1,1,1,1,0,1,0,3,0,0,2,2,2,2,1,1
3895,4,1,0,0,0,1,1,0,0,0,1,3,4,4,0,0,1,1,1,1,1,2,0,0,0,0,3,2,3,2,2,0,2,1,2
3896,2,2,0,0,0,3,1,0,0,0,0,1,2,4,1,0,1,1,1,1,1,2,0,0,0,0,3,0,0,3,2,0,0,1,1
3897,2,2,1,40,1,2,2,2,2,11,0,3,4,1,0,0,1,1,1,1,1,5,0,0,0,0,2,2,2,2,2,2,2,1,1
3898,4,1,1,38,1,1,1,2,1,8,0,5,6,4,0,0,1,1,1,1,1,3,0,0,0,0,3,2,2,4,2,2,3,1,1
3899,2,1,1,34,1,2,2,0,0,0,0,1,2,1,0,0,1,1,1,1,1,4,0,0,0,0,3,2,5,3,2,3,2,1,2
3900,3,2,1,37,1,3,2,3,2,13,0,4,5,2,0,0,1,1,1,1,1,2,0,1,0,0,3,1,4,1,2,3,2,1,2
3901,3,2,1,34,1,3,2,1,2,2,1,3,4,4,0,0,1,1,1,1,1,4,1,0,0,0,3,0,0,4,3,3,0,1,2
3902,3,2,0,0,0,1,1,0,0,0,2,4,5,4,0,0,1,1,1,1,1,4,0,0,0,0,3,2,5,1,3,0,3,1,2
3903,3,1,0,0,0,1,2,0,0,0,2,3,4,1,0,0,1,1,1,1,1,4,1,1,0,0,2,2,3,4,2,0,0,1,2
3904,2,2,1,33,1,2,2,1,1,2,0,2,3,2,0,1,1,1,1,1,1,0,1,0,0,0,3,2,2,2,2,3,0,1,1
3905,4,1,3,35,1,1,1,0,0,0,0,3,4,4,0,0,1,1,1,1,1,3,1,0,0,0,3,2,2,4,3,3,2,1,2
3906,4,1,0,0,0,1,1,0,0,0,0,2,3,4,2,1,1,1,1,1,1,2,0,0,0,0,3,2,6,4,3,0,2,1,2
3907,3,2,1,28,1,2,3,3,2,4,0,4,5,2,0,1,1,1,1,1,1,0,2,0,0,1,2,2,1,2,2,2,2,1,2
3908,4,1,0,0,0,1,1,0,0,0,1,3,4,4,1,1,1,1,1,1,1,1,1,0,0,0,3,2,2,4,2,0,2,1,2
3909,4,1,0,0,0,3,3,3,1,0,2,3,4,4,0,1,1,0,1,1,1,0,0,0,0,0,4,2,2,1,1,1,1,1,2
3910,3,2,0,0,0,3,2,2,2,63,0,1,2,1,0,1,1,0,1,1,1,3,0,1,1,1,3,2,1,4,1,2,1,1,2
3911,3,2,0,0,0,3,3,4,2,63,0,1,2,4,0,1,1,1,1,1,1,1,1,1,6,2,2,2,0,4,2,2,1,1,2
3912,4,2,0,0,0,3,3,3,1,58,0,1,2,4,0,1,1,0,1,1,1,0,0,3,5,1,4,2,1,1,1,1,1,1,2
3913,3,1,1,75,1,3,3,2,1,50,0,1,2,1,0,0,1,0,1,1,1,3,3,3,2,1,4,2,1,4,2,2,1,1,2
3914,4,2,3,78,1,3,3,4,2,50,0,1,2,2,0,1,1,0,1,1,1,0,2,1,0,0,4,2,3,1,2,2,2,1,2
3915,3,1,3,68,1,3,3,2,1,45,3,5,6,1,0,0,1,0,1,1,1,4,0,0,1,0,4,2,1,4,2,2,1,1,2
3916,4,1,0,0,0,3,3,2,2,54,0,1,2,1,0,1,1,0,1,1,1,3,2,2,2,1,3,2,1,1,1,1,0,1,2
3917,3,1,0,0,0,3,3,2,2,43,0,1,2,1,0,1,1,0,1,1,1,3,1,0,1,2,4,2,1,4,3,3,1,1,2
3918,4,2,3,72,1,3,3,3,2,42,0,3,4,2,0,1,1,0,1,1,1,1,2,0,1,1,4,2,1,4,2,2,2,1,2
3919,4,2,1,65,1,0,0,2,2,40,0,2,3,2,0,1,1,0,1,1,1,0,0,3,1,2,4,2,6,3,2,2,0,1,2
3920,4,2,1,68,1,3,3,3,1,44,0,1,2,2,0,0,1,0,1,1,1,0,1,2,1,1,4,2,3,1,3,3,1,1,2
3921,3,1,0,0,0,3,1,3,2,39,0,1,2,1,0,1,1,0,1,1,1,3,0,0,0,0,3,0,0,4,2,0,2,1,2
3922,3,2,1,65,1,3,3,3,2,36,0,1,2,2,0,1,1,0,1,1,1,3,0,0,0,1,2,2,3,1,3,2,1,1,1
3923,4,1,0,0,0,3,2,4,2,0,0,1,2,1,0,0,1,1,1,1,1,3,0,5,0,0,4,2,2,3,2,0,1,1,2
3924,3,1,1,62,1,3,2,2,1,37,0,2,3,1,0,0,1,0,1,1,1,3,2,3,1,2,3,2,6,4,2,2,2,1,2
3925,3,2,0,0,0,3,3,2,2,28,0,0,1,1,0,1,1,0,1,1,1,2,3,0,0,0,4,2,0,4,2,0,1,1,2
3926,3,2,2,61,1,3,2,2,1,38,0,1,2,2,0,1,1,1,1,1,1,1,0,1,1,0,3,2,2,3,2,2,1,1,2
3927,3,2,1,60,1,3,2,3,2,31,1,3,4,2,2,0,1,1,1,1,1,0,1,1,2,0,3,2,2,3,2,2,1,1,2
3928,3,1,3,53,1,3,2,3,1,22,0,2,3,1,2,0,1,1,1,1,1,5,0,0,0,0,2,0,0,3,3,3,2,1,2
3929,3,1,3,48,1,2,2,1,2,19,0,1,2,1,0,0,1,1,1,1,1,2,0,0,0,1,1,2,5,2,2,2,1,1,2
3930,3,2,1,50,1,2,2,1,2,16,0,2,3,2,0,0,1,1,1,1,1,3,0,0,0,0,3,2,6,2,3,3,2,1,1
3931,4,2,1,45,1,2,2,2,1,19,0,2,3,2,0,1,1,1,1,1,1,1,0,0,0,2,4,2,2,1,2,2,2,1,2
3932,3,1,1,37,1,2,2,2,1,11,0,3,4,1,0,0,1,1,1,1,1,4,0,1,0,0,2,2,3,3,3,3,2,1,1
3933,3,1,3,34,1,3,2,1,1,4,2,4,5,4,0,1,1,1,1,1,1,0,1,0,0,0,2,2,3,3,3,3,2,1,1
3934,3,2,0,0,0,2,1,0,0,0,0,1,2,4,0,0,1,1,1,1,1,3,0,0,0,0,3,2,0,4,2,0,0,2,1
3935,3,2,0,0,0,3,3,3,1,64,4,5,6,4,0,1,1,0,1,1,1,3,0,0,0,0,4,2,2,4,2,2,1,1,2
